store_name	code	product_ean	location
Covington	US	3677894500205	America/New_York
Sunnyside	US	9057642085804	America/Los_Angeles
Nakhon Pathom	TH	5553076196054	Asia/Bangkok
Barbil	IN	5234440136288	Asia/Kolkata
Curitiba	BR	3826579518121	America/Sao_Paulo
Dyat’kovo	RU	6771464288931	Europe/Moscow
Elbeuf	FR	3578524166672	Europe/Paris
Arba Minch	ET	3150261198958	Africa/Addis_Ababa
Saraktash	RU	8125442740054	Asia/Yekaterinburg
Gonesse	FR	1066908091655	Europe/Paris
Palafrugell	ES	1245185814168	Europe/Madrid
Lesozavodsk	RU	0202405465662	Asia/Vladivostok
Eisen	KR	8086171857850	Asia/Seoul
Sydney	CA	2443577932486	America/Glace_Bay
Kendall	US	8253876320525	America/New_York
Goyang-si	KR	1150213136528	Asia/Seoul
Sceaux	FR	8366312213173	Europe/Paris
Lanciano	IT	4996434507023	Europe/Rome
Suzaka	JP	6389921235505	Asia/Tokyo
Carindale	AU	0895556971825	Australia/Brisbane
Simpang	ID	2450487234401	Asia/Jakarta
Mokopane	ZA	3050279062893	Africa/Johannesburg
Dax	FR	7346134930879	Europe/Paris
Dyat’kovo	RU	5900519840720	Europe/Moscow
Ngemplak	ID	8101752363992	Asia/Jakarta
Iron River	US	1298590010526	America/Menominee
Buynaksk	RU	0056577120214	Europe/Moscow
Oberhausen	DE	5062154668890	Europe/Berlin
Rangia	IN	3899996964635	Asia/Kolkata
Kobuleti	GE	8956718146283	Asia/Tbilisi
Antipolo	PH	7425236646199	Asia/Manila
Custoias	PT	3689582740909	Europe/Lisbon
Yasothon	TH	5819412838799	Asia/Bangkok
Periyakulam	IN	7989831121791	Asia/Kolkata
Bourbonnais	US	0759040634538	America/Chicago
West Des Moines	US	4461571877433	America/Chicago
Jashpurnagar	IN	0957678501363	Asia/Kolkata
Karbala	IQ	4671982659133	Asia/Baghdad
Khairpur Mir’s	PK	7315796678245	Asia/Karachi
New Kingston	JM	0323892962790	America/Jamaica
Hofheim am Taunus	DE	6525935463699	Europe/Berlin
Jackson	US	0927458458897	America/Chicago
Minokamo	JP	3209706847675	Asia/Tokyo
Aurora	US	7128821884180	America/Denver
Middle River	US	3241315825811	America/New_York
Danilov	RU	6891203729188	Europe/Moscow
Lons-le-Saunier	FR	8175416012137	Europe/Paris
Lancing	GB	9128162494503	Europe/London
Lower West Side	US	4233435449311	America/Chicago
Thomazeau	HT	9262878318187	America/Port-au-Prince
Biu	NG	0493931864788	Africa/Lagos
Alexandria	EG	1795406073589	Africa/Cairo
Manikchari	BD	4078414588816	Asia/Dhaka
Deltona	US	5864915342359	America/New_York
Fitchburg	US	3234761561938	America/New_York
Middletown	US	6871268088949	America/New_York
Nonsan	KR	2008845155952	Asia/Seoul
Catania	IT	2043160139553	Europe/Rome
Tonga	CM	7651754379282	Africa/Douala
Rafaela	AR	1275422301151	America/Argentina/Cordoba
Jaworzno	PL	7940825475788	Europe/Warsaw
Villa del Rosario	CO	0060491422651	America/Bogota
Aykhal	RU	3469881696813	Asia/Yakutsk
Shushary	RU	3574068429334	Europe/Moscow
Yasothon	TH	9783547515732	Asia/Bangkok
Jagna	PH	2337378564444	Asia/Manila
Tuxtla	MX	0445844364824	America/Mexico_City
Andijon	UZ	4658517828196	Asia/Tashkent
Foshan	CN	1617657924062	Asia/Shanghai
Inawashiro	JP	9658266647883	Asia/Tokyo
Sirsi	IN	0115149804645	Asia/Kolkata
Portogruaro	IT	3675639214875	Europe/Rome
Fujioka	JP	2487255354337	Asia/Tokyo
Frankston South	AU	3087523922504	Australia/Melbourne
Port-Vila	VU	3328892243853	Pacific/Efate
Elamanchili	IN	8720657026131	Asia/Kolkata
Sydney	CA	7050854737358	America/Glace_Bay
Andijon	UZ	5181394416006	Asia/Tashkent
Bothell	US	7331556987211	America/Los_Angeles
Sharypovo	RU	4929355380994	Asia/Krasnoyarsk
Laiwu	CN	6775420706620	Asia/Shanghai
Mirriah	NE	6211303089539	Africa/Niamey
Barracas	AR	0546838237961	America/Argentina/Buenos_Aires
Yashkino	RU	8474373537555	Asia/Novokuznetsk
Bobigny	FR	2965287751558	Europe/Paris
Siliana	TN	6409508492937	Africa/Tunis
Qazax	AZ	0693850540941	Asia/Baku
Ventimiglia	IT	5669516463065	Europe/Rome
Narva	EE	4228242225746	Europe/Tallinn
Espoo	FI	6294176056815	Europe/Helsinki
Danjiangkou	CN	5732611484768	Asia/Shanghai
Sambalpur	IN	8734094145034	Asia/Kolkata
Gauting	DE	9898441970041	Europe/Berlin
Porterville	US	6832351790767	America/Los_Angeles
Carnegie	AU	1788322393855	Australia/Melbourne
Shahre Jadide Andisheh	IR	6302317705963	Asia/Tehran
Gua Musang	MY	3086412143082	Asia/Kuala_Lumpur
Sathyamangalam	IN	3302341899143	Asia/Kolkata
Mampong	GH	7956050268347	Africa/Accra
Malakhovka	RU	8936930424635	Europe/Moscow
Belper	GB	1306590425476	Europe/London
Arba Minch	ET	8468049373110	Africa/Addis_Ababa
Ada	US	3173582213018	America/Chicago
Kati	ML	9071030140814	Africa/Bamako
Hendala	LK	4170967434098	Asia/Colombo
Taozhuang	CN	3447996173955	Asia/Shanghai
Andes	CO	5069387957210	America/Bogota
Dalsingh Sarai	IN	2875223748446	Asia/Kolkata
Mvomero	TZ	1523432801285	Africa/Dar_es_Salaam
Afragola	IT	5260833158032	Europe/Rome
Debre Tabor	ET	7743271171736	Africa/Addis_Ababa
Pekanbaru	ID	8354991291551	Asia/Jakarta
Bridgeport	US	0443350358849	America/New_York
Mudanya	TR	7841429743955	Europe/Istanbul
Palafrugell	ES	5762967766782	Europe/Madrid
Sainte-Catherine	CA	8414459580204	America/Toronto
Santa Catalina	PH	4518507795528	Asia/Manila
Uran	IN	0551880676286	Asia/Kolkata
Rajaori	IN	5638585957430	Asia/Kolkata
Pucheng	CN	0511995045735	Asia/Shanghai
Middletown	US	8179969670035	America/New_York
Losser	NL	3438323524878	Europe/Amsterdam
New Kingston	JM	1323430212560	America/Jamaica
Petrozavodsk	RU	7653841511865	Europe/Moscow
American Canyon	US	2786089457345	America/Los_Angeles
Kanganpur	PK	4714675191067	Asia/Karachi
Saint-Denis	RE	5560781560841	Indian/Reunion
Uran	IN	8445642579200	Asia/Kolkata
Saraj	MK	8521670611416	Europe/Skopje
Lagarto	BR	9517871893682	America/Maceio
Shreveport	US	5254497813864	America/Chicago
Tarakan	ID	9555267721645	Asia/Makassar
Castelfranco Emilia	IT	8993483332329	Europe/Rome
Korschenbroich	DE	5627092197880	Europe/Berlin
Houthalen	BE	0655198049906	Europe/Brussels
Somoto	NI	8586317621821	America/Managua
Scarsdale	US	5655865696346	America/New_York
Manikchari	BD	6312525410870	Asia/Dhaka
Herblay	FR	5070702758542	Europe/Paris
Honda	CO	3727081742946	America/Bogota
Tadmur	SY	7646456921273	Asia/Damascus
Morningside Heights	US	2912754540269	America/New_York
Amreli	IN	1149059961425	Asia/Kolkata
Myawadi	MM	4651509403197	Asia/Yangon
Kanganpur	PK	4587771100901	Asia/Karachi
Kismayo	SO	6443889463704	Africa/Mogadishu
Tandil	AR	0551677498367	America/Argentina/Buenos_Aires
Niort	FR	5137112755537	Europe/Paris
Gaziantep	TR	4244106825440	Europe/Istanbul
Timaru	NZ	1573651460183	Pacific/Auckland
Cibinong	ID	6641100165226	Asia/Jakarta
Rahat	IL	0635748337141	Asia/Jerusalem
Novosilikatnyy	RU	8529590030782	Asia/Barnaul
Lagarto	BR	9168816542648	America/Maceio
Privolzhskiy	RU	5360081622443	Europe/Saratov
Pato Branco	BR	4589310380966	America/Sao_Paulo
Lille	BE	1040112907872	Europe/Brussels
Silvan	TR	8069828069363	Europe/Istanbul
Biu	NG	0532240991812	Africa/Lagos
Goyang-si	KR	1887705408411	Asia/Seoul
Sassari	IT	6624151668151	Europe/Rome
Changshu City	CN	5760871858333	Asia/Shanghai
Same	TZ	9618063791776	Africa/Dar_es_Salaam
Gavrilov-Yam	RU	4280519580903	Europe/Moscow
Santa Rosa Jauregui	MX	7457109180011	America/Mexico_City
Alfenas	BR	6845981241875	America/Sao_Paulo
Pointe-Claire	CA	2147794786067	America/Toronto
Split	HR	1460084728150	Europe/Zagreb
Standerton	ZA	2535192481163	Africa/Johannesburg
Yonkers	US	2895296359288	America/New_York
Muritiba	BR	9876690698060	America/Bahia
Gauting	DE	0072124145622	Europe/Berlin
Aleshtar	IR	4835516649537	Asia/Tehran
Southsea	GB	7799685427174	Europe/London
Xinzhou	CN	6857504803705	Asia/Shanghai
Sangla Hill	PK	3144735350478	Asia/Karachi
Massapequa	US	9780879689407	America/New_York
Hutchinson	US	2718307672056	America/Chicago
Barpeta	IN	2280479559744	Asia/Kolkata
Oldenzaal	NL	5425743636067	Europe/Amsterdam
Liberia	CR	7960649925955	America/Costa_Rica
Halstenbek	DE	7167580561468	Europe/Berlin
Namerikawa	JP	3078984564372	Asia/Tokyo
Annaka	JP	0348073630176	Asia/Tokyo
Heroica Matamoros	MX	6029365292299	America/Matamoros
Bua Yai	TH	4323353775637	Asia/Bangkok
Markham	CA	4610857895894	America/Toronto
Antipolo	PH	9296009651317	Asia/Manila
Beaconsfield	CA	2998415815884	America/Toronto
Roi Et	TH	9102235996699	Asia/Bangkok
Mbalmayo	CM	9996545474721	Africa/Douala
Iringa	TZ	8639226612708	Africa/Dar_es_Salaam
Aleshtar	IR	7223332409898	Asia/Tehran
Supaul	IN	7330343491238	Asia/Kolkata
Alfenas	BR	1730521304828	America/Sao_Paulo
Azrou	MA	4873167482202	Africa/Casablanca
Harrisburg	US	0043232615512	America/New_York
Jackson	US	8206362372942	America/Chicago
Privolzhskiy	RU	7034753380075	Europe/Saratov
Changshu City	CN	6980102053279	Asia/Shanghai
Columbia Heights	US	7978470207997	America/Chicago
Schererville	US	9427860166133	America/Chicago
Bibiani	GH	5318993097699	Africa/Accra
Leyland	GB	3652214282436	Europe/London
Carnot	CF	1142268599441	Africa/Bangui
Yonkers	US	7784709484462	America/New_York
Oberhausen	DE	4489670019066	Europe/Berlin
Hita	JP	6326414152512	Asia/Tokyo
Agrigento	IT	0180148069548	Europe/Rome
Carindale	AU	4182809102300	Australia/Brisbane
Barbil	IN	9151718051073	Asia/Kolkata
East Dereham	GB	1992579269379	Europe/London
Toyokawa	JP	2399034112819	Asia/Tokyo
Chharra	IN	8661579559300	Asia/Kolkata
Waverly	US	6439598635952	America/Detroit
Yingkou	CN	5283135073056	Asia/Shanghai
Willetton	AU	1523543537325	Australia/Perth
Brentwood Estates	US	3998851810169	America/Chicago
Ulu Tiram	MY	0952646306186	Asia/Kuala_Lumpur
Rhosllanerchrugog	GB	3724570362623	Europe/London
Narwar	IN	7461479214443	Asia/Kolkata
Lutsk	UA	9986604713465	Europe/Kiev
Guyong	PH	5057539758655	Asia/Manila
Oulmes	MA	7114377162650	Africa/Casablanca
Far Rockaway	US	0788528942575	America/New_York
Motomachi	JP	1336672245784	Asia/Tokyo
Hofheim am Taunus	DE	7918582036825	Europe/Berlin
Schwalmtal	DE	1645225929188	Europe/Berlin
Frederiksberg	DK	0224670334511	Europe/Copenhagen
Dongdu	CN	7655058942784	Asia/Shanghai
Heyuan	CN	9831661639343	Asia/Shanghai
Bergama	TR	0517773912084	Europe/Istanbul
Debre Tabor	ET	7268454499570	Africa/Addis_Ababa
Beveren	BE	8816271254231	Europe/Brussels
Robertsonpet	IN	2326156709580	Asia/Kolkata
Parola	IN	0267588009744	Asia/Kolkata
Sirsi	IN	6923002324919	Asia/Kolkata
Sydney	CA	4301081990102	America/Glace_Bay
East Dereham	GB	6286326923221	Europe/London
Woodbridge	US	9125900497369	America/New_York
Jinotepe	NI	4314967942577	America/Managua
Gembloux	BE	8094658020123	Europe/Brussels
Dobrush	BY	4817750064772	Europe/Minsk
Hita	JP	4943176050911	Asia/Tokyo
Rolla	US	7282313700096	America/Chicago
Liberia	CR	2657928635760	America/Costa_Rica
Bavly	RU	0014040231898	Europe/Moscow
Malaut	IN	8494278270616	Asia/Kolkata
Novara	IT	3775006994888	Europe/Rome
les Escaldes	AD	3860871146200	Europe/Andorra
Falconara Marittima	IT	8440155235537	Europe/Rome
Daud Khel	PK	3817762382438	Asia/Karachi
Daud Khel	PK	4982861434216	Asia/Karachi
Xinzhou	CN	3614172002242	Asia/Shanghai
Otradnyy	RU	2920979546447	Europe/Samara
Hrazdan	AM	8764985878437	Asia/Yerevan
Adliswil	CH	9448090272371	Europe/Zurich
Newbury	GB	7277999128692	Europe/London
Paidha	UG	9110333084897	Africa/Kampala
Sterling	US	9280177652825	America/New_York
Saint-Omer	FR	4593786202806	Europe/Paris
Chharra	IN	4438731794060	Asia/Kolkata
Hita	JP	2515002739998	Asia/Tokyo
Olanchito	HN	5261362895887	America/Tegucigalpa
Pamiers	FR	9579298206551	Europe/Paris
Oulmes	MA	8871814581151	Africa/Casablanca
Rutland	US	4987153568945	America/New_York
Labuhan Deli	ID	8901889786592	Asia/Jakarta
Baza	ES	7002801411415	Europe/Madrid
Zhoucun	CN	2763977536979	Asia/Shanghai
Sicklerville	US	9948150714570	America/New_York
Recife	BR	7142165409854	America/Recife
Viewpark	GB	8477525472520	Europe/London
Temara	MA	4315654069362	Africa/Casablanca
Bhayandar	IN	3966325385109	Asia/Kolkata
Kobuleti	GE	2786148985116	Asia/Tbilisi
Gandia	ES	0777614746418	Europe/Madrid
Tucano	BR	9440023064480	America/Bahia
Nyangao	TZ	1477559351836	Africa/Dar_es_Salaam
Zaozhuang	CN	0780648957934	Asia/Shanghai
High Wycombe	GB	7872405422298	Europe/London
Al Jubayl	SA	4123237395674	Asia/Riyadh
Mouscron	BE	5537143114264	Europe/Brussels
Lino Lakes	US	5951784554294	America/Chicago
Lower Earley	GB	9975454141177	Europe/London
Gauting	DE	3784926789283	Europe/Berlin
Astara	AZ	9302385818906	Asia/Baku
Marseille 11	FR	0909052420173	Europe/Paris
Cebu City	PH	8686516730666	Asia/Manila
Saratoga Springs	US	3460877968891	America/Denver
Negotin	RS	7328496467583	Europe/Belgrade
Rosemount	US	7795736712909	America/Chicago
Massapequa	US	6999592360675	America/New_York
Westbury	GB	3278747442811	Europe/London
Ina	JP	6881258197346	Asia/Tokyo
Yauco	PR	0383988307300	America/Puerto_Rico
Kent	US	2813597642922	America/Los_Angeles
Dumont	US	0080599861695	America/New_York
Sungurlu	TR	1945678003733	Europe/Istanbul
Gandia	ES	5239022405264	Europe/Madrid
Harstad	NO	5598624035461	Europe/Oslo
Bua Yai	TH	8328989474912	Asia/Bangkok
Nutley	US	4923491975304	America/New_York
Burscheid	DE	6568761000959	Europe/Berlin
Reda	PL	4836236206956	Europe/Warsaw
Montana	BG	7899525689547	Europe/Sofia
Brentwood Estates	US	8543733988013	America/Chicago
Portogruaro	IT	2190408753887	Europe/Rome
Xiangtan	CN	2046761453776	Asia/Shanghai
Nyahururu	KE	2458720857318	Africa/Nairobi
Custoias	PT	5388531870893	Europe/Lisbon
Sankt Peter	AT	4234253911295	Europe/Vienna
Montana	BG	3892818433708	Europe/Sofia
Freetown	SL	3665544215937	Africa/Freetown
Jaruco	CU	7222696855914	America/Havana
Jaworzno	PL	1436131225057	Europe/Warsaw
Guanajuato	MX	3933613178415	America/Mexico_City
Talence	FR	1537847961540	Europe/Paris
Watsonville	US	3982187507794	America/Los_Angeles
Lancing	GB	6559047813066	Europe/London
Lompoc	US	2976114369099	America/Los_Angeles
Imbituba	BR	2941187435651	America/Sao_Paulo
Sceaux	FR	4278879636392	Europe/Paris
Mianwali	PK	3647085509003	Asia/Karachi
Mongo	TD	2801644807066	Africa/Ndjamena
Brierley Hill	GB	4890925572081	Europe/London
Muskogee	US	9018039650210	America/Chicago
Camarillo	US	7417658534772	America/Los_Angeles
Rafaela	AR	7744141208705	America/Argentina/Cordoba
Zvenihorodka	UA	4098278274649	Europe/Kiev
Mudanya	TR	8378252946998	Europe/Istanbul
Serinhisar	TR	6167339370656	Europe/Istanbul
Acworth	US	2043692139946	America/New_York
Sceaux	FR	6992028249551	Europe/Paris
New Canaan	US	9407572911573	America/New_York
Same	TZ	0307827384239	Africa/Dar_es_Salaam
Carnegie	AU	5026654590198	Australia/Melbourne
Great Wyrley	GB	5028234128647	Europe/London
Riverbank	US	4952108773538	America/Los_Angeles
Guli	CN	8741488154879	Asia/Shanghai
Teghra	IN	3270691352468	Asia/Kolkata
Corralillo	CU	5831809861654	America/Havana
San Bernardo	CL	0332103557687	America/Santiago
Kashira	RU	1243324420263	Europe/Moscow
Kheda	IN	6749916809690	Asia/Kolkata
Arzamas	RU	4628115092343	Europe/Moscow
Malnate	IT	1486939494735	Europe/Rome
Bijeljina	BA	2539516052596	Europe/Sarajevo
Rangia	IN	2958931785221	Asia/Kolkata
Msaken	TN	6587474939998	Africa/Tunis
Buynaksk	RU	1198973866842	Europe/Moscow
Poulton-le-Fylde	GB	7483263955929	Europe/London
Camayenne	GN	6703427948811	Africa/Conakry
Port of Spain	TT	9089876282940	America/Port_of_Spain
Santa Maria	US	0744968585901	America/Los_Angeles
Privolzhskiy	RU	1138688112681	Europe/Saratov
Albufeira	PT	3724479345208	Europe/Lisbon
Beidao	CN	5089426805210	Asia/Shanghai
Gisborne	NZ	1863598212656	Pacific/Auckland
Perth	AU	8024281311558	Australia/Perth
Fitchburg	US	4851735451072	America/New_York
Sassari	IT	7101662167650	Europe/Rome
Talisay	PH	9283196498009	Asia/Manila
San Rafael	CR	8697895767037	America/Costa_Rica
Kati	ML	0560630903466	Africa/Bamako
Malakhovka	RU	7312165759222	Europe/Moscow
Tinaquillo	VE	2372145765235	America/Caracas
Huntley	US	4544441609669	America/Chicago
Shimotoda	JP	9537800944803	Asia/Tokyo
Ina	JP	3866853016202	Asia/Tokyo
Karbala	IQ	3172985428364	Asia/Baghdad
Imbituba	BR	6443938926648	America/Sao_Paulo
Jaruco	CU	0504765400889	America/Havana
Yauco	PR	2260731717372	America/Puerto_Rico
Andijon	UZ	4758180847996	Asia/Tashkent
Olupona	NG	0217127413075	Africa/Lagos
Greenville	US	3137079796576	America/Chicago
Toyokawa	JP	8841611941397	Asia/Tokyo
Bogoroditsk	RU	1776164244657	Europe/Moscow
Parkent	UZ	9034381672144	Asia/Tashkent
La Victoria	VE	8947438976175	America/Caracas
Nonsan	KR	3773191606593	Asia/Seoul
Losheim	DE	3148483690060	Europe/Berlin
Beaumont	US	4479793490958	America/Los_Angeles
Balikpapan	ID	3838036498723	Asia/Makassar
Stupino	RU	5107708423140	Europe/Moscow
Ozersk	RU	0414726226062	Asia/Yekaterinburg
Saratoga Springs	US	6433715666119	America/Denver
Vernon	CA	2261241240992	America/Vancouver
Shushary	RU	0093756101794	Europe/Moscow
Azrou	MA	6762108663696	Africa/Casablanca
Olanchito	HN	9565073688063	America/Tegucigalpa
Caldas Novas	BR	5566818006467	America/Sao_Paulo
Changzhi	CN	5368794340364	Asia/Shanghai
Elamanchili	IN	5015815104602	Asia/Kolkata
Foshan	CN	2868029908305	Asia/Shanghai
Emmeloord	NL	5866698190639	Europe/Amsterdam
Granger	US	6777147508754	America/Indiana/Indianapolis
Reda	PL	6198259196842	Europe/Warsaw
Gavrilov-Yam	RU	3707915030630	Europe/Moscow
Losser	NL	6255467075557	Europe/Amsterdam
Chacabuco	AR	7235222944938	America/Argentina/Buenos_Aires
Clermont	US	0507042190640	America/New_York
Tarkwa	GH	3767392534373	Africa/Accra
Palestine	US	9763862107973	America/Chicago
Finnentrop	DE	9586536760355	Europe/Berlin
Hengshui	CN	0422189349938	Asia/Shanghai
Barmbek-Nord	DE	4026609120587	Europe/Berlin
Laguna Niguel	US	7504422926656	America/Los_Angeles
Parkent	UZ	2612627360351	Asia/Tashkent
Tupiza	BO	9569630075501	America/La_Paz
Durazno	UY	1117468609702	America/Montevideo
Iron River	US	6179201749163	America/Menominee
Covington	US	3046949566952	America/New_York
Hofheim am Taunus	DE	1611002312054	Europe/Berlin
Damnoen Saduak	TH	8984415717420	Asia/Bangkok
Francavilla Fontana	IT	9930657536656	Europe/Rome
Olupona	NG	1176963659988	Africa/Lagos
Larkana	PK	0565621108356	Asia/Karachi
Santa Rosa Jauregui	MX	1443251431626	America/Mexico_City
Mexborough	GB	6872962551227	Europe/London
Parkent	UZ	8613809125700	Asia/Tashkent
Most	CZ	8439097321286	Europe/Prague
Paidha	UG	6359214176655	Africa/Kampala
Xiangtan	CN	9491906662354	Asia/Shanghai
West Des Moines	US	0816609178800	America/Chicago
Valletta	MT	6475096814550	Europe/Malta
Amreli	IN	1165906469524	Asia/Kolkata
Exeter	GB	5270487870075	Europe/London
Lagarto	BR	8697793959718	America/Maceio
Farafenni	GM	4329463165764	Africa/Banjul
Valence	FR	3364402329860	Europe/Paris
'Ali Sabieh	DJ	6444150490894	Africa/Djibouti
Coralville	US	2383596152680	America/Chicago
Kantharalak	TH	5909552621181	Asia/Bangkok
Palm Valley	US	3361516266630	America/New_York
Milagro	EC	1449549526203	America/Guayaquil
Gingee	IN	8221498638953	Asia/Kolkata
Venice	US	4567360180927	America/New_York
Villa del Rosario	CO	1198183656332	America/Bogota
Honda	CO	1651485230261	America/Bogota
Rosemount	US	4006676831258	America/Chicago
Tupelo	US	0986318168703	America/Chicago
Las Gabias	ES	0181687388930	Europe/Madrid
Hutchinson	US	5415968859044	America/Chicago
Rutherglen	GB	0398500730559	Europe/London
Frankston South	AU	9287516850515	Australia/Melbourne
Nidderau	DE	7967821488024	Europe/Berlin
Svatove	UA	9548040751656	Europe/Zaporozhye
Dax	FR	7189147430581	Europe/Paris
Krymsk	RU	8662232558265	Europe/Moscow
Kyaikto	MM	9572407934963	Asia/Yangon
Donggongon	MY	8006545965233	Asia/Kuching
Shaowu	CN	2389152937685	Asia/Shanghai
Montecchio Maggiore-Alte Ceccato	IT	4206015627072	Europe/Rome
North Lauderdale	US	9048963352430	America/New_York
Jhol	PK	6275285548019	Asia/Karachi
Antanifotsy	MG	6753514850022	Indian/Antananarivo
Paracho de Verduzco	MX	6084739193084	America/Mexico_City
Solntsevo	RU	0780463983026	Europe/Moscow
Madrid	CO	0630659467086	America/Bogota
Nutley	US	7168465377952	America/New_York
Kireyevsk	RU	1344648033198	Europe/Moscow
Lanciano	IT	8307889029118	Europe/Rome
Brazzaville	CG	1450369765215	Africa/Brazzaville
Daud Khel	PK	5472554039242	Asia/Karachi
Wevelgem	BE	0405660831801	Europe/Brussels
Tsuen Wan	HK	5936553778378	Asia/Hong_Kong
Bryn Mawr-Skyway	US	0878237544884	America/Los_Angeles
Talisay	PH	6306002584734	Asia/Manila
Yamada	JP	3695780854577	Asia/Tokyo
Fayetteville	US	6849847822369	America/New_York
Rahat	IL	5385275337743	Asia/Jerusalem
Sterling	US	9439894791441	America/New_York
Collinwood	US	4383055825252	America/New_York
Guli	CN	2952063768671	Asia/Shanghai
Pekin	US	1521802564648	America/Chicago
Herblay	FR	6020677142203	Europe/Paris
Hendala	LK	9331475473954	Asia/Colombo
American Canyon	US	8275613487001	America/Los_Angeles
Hlohovec	SK	7649135842654	Europe/Bratislava
Encinitas	US	1760109565280	America/Los_Angeles
Olanchito	HN	3206892441144	America/Tegucigalpa
Kingston upon Hull	GB	7014608265726	Europe/London
Barpeta	IN	7600490977719	Asia/Kolkata
Newbury	GB	5496818728840	Europe/London
Kahului	US	6341442768979	Pacific/Honolulu
Strathfield	AU	4029094080220	Australia/Sydney
Ken Caryl	US	5411752471867	America/Denver
Tiruppuvanam	IN	4974091439239	Asia/Kolkata
Kalavoor	IN	0838631351037	Asia/Kolkata
Inawashiro	JP	5153467780390	Asia/Tokyo
Dalsingh Sarai	IN	2268524625354	Asia/Kolkata
Middle River	US	5173466575827	America/New_York
Krasyliv	UA	0790421671155	Europe/Kiev
Biu	NG	0067118786530	Africa/Lagos
Carnot	CF	5453700888921	Africa/Bangui
Southsea	GB	7017404420733	Europe/London
Mudanya	TR	7415266341539	Europe/Istanbul
Ngemplak	ID	0816035678981	Asia/Jakarta
Xiangtan	CN	1667329809685	Asia/Shanghai
Nidderau	DE	9425571228959	Europe/Berlin
Kati	ML	3930266284173	Africa/Bamako
Magong	TW	0363944452695	Asia/Taipei
Aloha	US	2550597297096	America/Los_Angeles
Mudanya	TR	1774507678312	Europe/Istanbul
